Ticker,Description,Last,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
WAB,Westinghouse Air Brake Technologies Corporation,93.19,-1.26086035,-1.19,Buy,5291709,493134361.71,17267186027.96801,30.02299317,2.9639,25000,Producer Manufacturing
NLOK,NortonLifeLock Inc.,29.61,4.07732865,1.16,Strong Buy,17139841,507510692.01,17228914290.32744,18.71595331,1.5646,2800,Technology Services
PINS,"Pinterest, Inc.",26.03,-1.21442125,-0.32,Sell,30206788,786282691.64,17131511336.98561,58.06948109,0.4889,3225,Technology Services
AGR,"Avangrid, Inc.",44.09,-1.86957489,-0.84,Sell,2272153,100179225.77000003,17044203033.040108,21.31987053,2.0716,7348,Utilities
CG,The Carlyle Group Inc.,47.42,0.59397539,0.28,Neutral,6900718,327232047.56,16896577242.600666,5.49356747,8.3782,1850,Finance
MRO,Marathon Oil Corporation,23,5.11882998,1.12,Buy,80053005,1841219115,16807599100.61162,18.82401316,1.216,1531,Energy Minerals
ROL,"Rollins, Inc.",34.08,6.0690943,1.95,Buy,7182128,244766922.23999995,16770281392.892641,46.52729059,0.7127,16482,Consumer Services
CAG,"ConAgra Brands, Inc.",34.6,-2.12164074,-0.75,Buy,12505502,432690369.2,16597542037.1412,15.13980949,2.2871,18600,Consumer Non-Durables
DISH,DISH Network Corporation,30.98,-5.54878049,-1.82,Sell,9454699,292906575.02,16388618442.51392,8.23495309,4.5672,14500,Consumer Services
WDC,Western Digital Corporation,51.84,-2.09631728,-1.11,Strong Sell,12512102,648627367.6800001,16221653812.063852,7.82475335,6.4453,65600,Electronic Technology
WRB,W.R. Berkley Corporation,90.54,-0.71279746,-0.65,Buy,1945251,176123025.54000002,16005752326.281921,16.08742452,5.5292,7681,Finance
TXT,Textron Inc.,73.42,2.71404589,1.94,Buy,4685590,344016017.8,15908805197.331928,21.56380848,3.3293,33000,Electronic Technology
XYL,Xylem Inc.,88.13,-3.07929176,-2.8,Sell,4536666,399816374.58,15892066578.18695,36.88148274,2.369,17300,Producer Manufacturing
IP,International Paper Company,42.01,-7.50770586,-3.41,Strong Sell,20722185,870538991.8499999,15811070338.36903,9.27457414,4.4968,31000,Process Industries
ALLY,Ally Financial Inc.,47.14,-6.597979,-3.33,Sell,12749989,601034481.46,15706836128.55236,5.64873205,8.2568,10500,Finance
TRGP,"Targa Resources, Inc.",67.59,6.04016316,3.85,Strong Buy,9259194,625828922.46,15463475983.41007,,-0.0728,2430,Energy Minerals
ACI,"Albertsons Companies, Inc.",31.99,7.63795424,2.27,Buy,9835930,314651400.7,15454949880.328981,18.27919432,1.8165,300000,Retail Trade
INCY,Incyte Corporation,69.58,1.6954107,1.16,Sell,3619315,251831937.7,15399805343.79214,16.08334309,4.2971,2094,Health Technology
L,Loews Corporation,61.49,-0.54989487,-0.34,Buy,2627593,161570693.57,15261967700.499582,9.86730124,6.0608,10340,Finance
AA,Alcoa Corporation,82.56,6.05009634,4.71,Buy,35426400,2924803584,15199274854.995237,36.17648393,2.2841,12200,Non-Energy Minerals
IEP,Icahn Enterprises L.P. - Depositary,54.33,0.40657919,0.22,Buy,1247374,67769829.42,15136640518.26925,,-2.1444,19536,Producer Manufacturing
STLD,"Steel Dynamics, Inc.",75.23,9.01318649,6.22,Strong Buy,10952571,823961916.33,14929484725.626295,4.5994226,15.8098,10640,Non-Energy Minerals
CAH,"Cardinal Health, Inc.",53.46,-1.36531365,-0.74,Buy,8567852,458037367.92,14811703030.916525,27.61919699,1.9274,47300,Distribution Services
BEN,"Franklin Resources, Inc.",29.45,-2.51572327,-0.76,Sell,9035590,266098125.5,14787563234.948362,7.41464445,3.7925,10300,Finance
DISCA,"Discovery, Inc. - Series A",29.24,3.54107649,1,Buy,23639038,691205471.12,14748967009.163998,18.36534692,1.7951,11000,Consumer Services
HWM,Howmet Aerospace Inc.,35.13,-1.73426573,-0.62,Buy,18583350,652833085.5,14716128590.58049,56.78271309,0.5902,19900,Electronic Technology
PLUG,"Plug Power, Inc.",25.27,11.86365649,2.68,Neutral,93046649,2351288820.23,14564512173.405634,,-1.6802,1285,Electronic Technology
LNT,Alliant Energy Corporation,57.64,-0.39744254,-0.23,Sell,4765689,274694313.96,14437591430.62476,21.78643436,2.6338,3313,Utilities
BMRN,BioMarin Pharmaceutical Inc.,78.15,0.19230769,0.15,Strong Sell,4572429,357335326.35,14372764054.75572,,-0.3483,3045,Health Technology
IPG,"Interpublic Group of Companies, Inc. (The)",36.41,-2.85485592,-1.07,Buy,13024948,474238356.67999995,14344082671.016352,14.86276975,2.4224,55600,Commercial Services
AES,The AES Corporation,21.41,1.42112743,0.3,Sell,19942631,426971729.71,14274342642.372519,,-0.6195,8450,Utilities
EVRG,"Evergy, Inc.",61.81,-1.18305356,-0.74,Sell,6292404,388933491.24,14173200374.332458,15.88063439,3.8404,4930,Utilities
Z,"Zillow Group, Inc.",56.09,-2.94168541,-1.7,Sell,9240188,518282144.92,14050011012.68495,,-2.0784,8005,Technology Services
GDDY,GoDaddy Inc.,83.03,-0.32412965,-0.27,Buy,5340040,443383521.2,13906472682.287691,57.78306841,1.4477,6611,Technology Services
ARES,Ares Management Corporation,82.21,3.12343201,2.49,Buy,2879583,236730518.42999995,13779509230.13387,40.5801558,2.0145,1450,Finance
UAL,"United Airlines Holdings, Inc.",42.42,-7.48091603,-3.43,Strong Sell,45894107,1946828018.94,13770648958.637993,,-6.1612,84100,Transportation
APA,APA Corporation,37.87,12.47401247,4.2,Strong Buy,40506056,1533964340.7199998,13757196619.82864,14.26221984,2.6225,2253,Energy Minerals
BBWI,"Bath & Body Works, Inc.",53.35,-2.02020202,-1.1,Sell,13466167,718420009.45,13749517993.766197,10.34692883,4.97,,Retail Trade
ELAN,Elanco Animal Health Incorporated,29,4.05453893,1.13,Neutral,17443827,505870983,13719861489.322735,,-0.9687,9800,Process Industries
LBTYA,Liberty Global plc,26.07,-0.38211693,-0.1,Sell,4420927,115253566.89,13693103801.347256,1.06433422,24.0941,11200,Consumer Services
BLDR,"Builders FirstSource, Inc.",77.27,6.25687569,4.55,Buy,9578570,740136103.9,13661336806.019712,9.90414469,7.4356,26000,Producer Manufacturing
CPB,Campbell Soup Company,45.15,-0.08851516,-0.04,Buy,7893886,356408952.9,13623465439.786085,14.15864312,3.1514,14100,Consumer Non-Durables
FNF,"FNF Group of Fidelity National Financial, Inc.",47.67,-0.08383987,-0.04,Neutral,8903751,424441810.17,13517792477.102718,5.49423189,8.5001,28290,Finance
LKQ,LKQ Corporation,47.4,-1.3116802,-0.63,Sell,7526256,356744534.4,13509669924.47885,12.52594778,3.6721,46000,Consumer Durables
MAS,Masco Corporation,56.21,-0.74165637,-0.42,Sell,8693968,488687941.28,13486255205.598755,33.33740533,1.6508,20000,Producer Manufacturing
HAS,"Hasbro, Inc.",96.77,0.06204115,0.06,Buy,3370230,326137157.09999996,13447136181.150074,30.5742753,3.1055,6640,Consumer Durables
LYFT,"Lyft, Inc.",38.93,0.82880083,0.32,Sell,17318024,674190674.32,13428445433.99841,,-3.035,4453,Technology Services
NWS,News Corporation,22.64,1.34288272,0.3,Buy,2126682,48148080.48,13347151964.779947,25.8242417,0.8382,24000,Consumer Services
AER,AerCap Holdings N.V.,54.22,-13.67616622,-8.59,Sell,31674480,1717390305.6,13277333852.429867,7.29443885,7.3355,377,Finance
EXAS,Exact Sciences Corporation,75.32,-3.83043922,-3,Sell,5074851,382237777.32,13081129607.98379,,-3.4655,6500,Health Technology
DT,"Dynatrace, Inc.",45.61,4.34683139,1.9,Sell,8043255,366852860.55,13032812479.525976,164.97968231,0.2772,2779,Technology Services
FHN,First Horizon Corporation,23.83,30.57534247,5.58,Strong Buy,159967621,3812028408.43,12725220289.741892,13.46507353,1.7617,,Finance
DAR,Darling Ingredients Inc.,78.41,10.98372258,7.76,Strong Buy,6821065,534839706.65,12687382478.660042,19.76481462,4.0027,,Process Industries
VTRS,Viatris Inc.,10.48,-27.92297111,-4.06,Strong Sell,149653026,1568363712.48,12674442697.7734,,-1.0508,,Health Technology
PHM,"PulteGroup, Inc.",50.04,2.83600493,1.38,Sell,11396180,570264847.2,12669410480.414663,6.57912368,7.4816,6182,Consumer Durables
CLF,Cleveland-Cliffs Inc.,23.62,9.80939098,2.11,Strong Buy,79408393,1875626242.66,12410175951.24721,4.29556432,5.9771,26000,Non-Energy Minerals
CNA,CNA Financial Corporation,45.7,-0.91066782,-0.42,Buy,761720,34810604,12401389943.845463,10.09294944,4.4234,5600,Finance
OVV,Ovintiv Inc. (DE),47.4,14.46510505,5.99,Strong Buy,15153769,718288650.6,12375401391.737747,8.90000944,5.4421,1713,Energy Minerals
EQH,"Equitable Holdings, Inc.",31.76,-4.01934119,-1.33,Sell,10478434,332795063.84000003,12372357369.62078,,-1.059,7800,Finance
CMA,Comerica Incorporated,93.67,-1.95729537,-1.87,Buy,6170140,577957013.8,12278146056.394796,10.52132132,8.4186,7611,Finance
GGG,Graco Inc.,71.75,-0.52682656,-0.38,Sell,2271506,162980555.5,12222686964.563622,28.09697643,2.5928,3800,Producer Manufacturing
EWBC,"East West Bancorp, Inc.",85.07,-3.95167664,-3.5,Buy,4208229,357994041.03,12072069696.429964,13.43320276,6.1552,,Finance
WTRG,"Essential Utilities, Inc.",47.27,-0.21110407,-0.1,Sell,7319119,345974755.13,11947155817.117786,27.87846163,1.6794,,Utilities
AFRM,"Affirm Holdings, Inc.",41.8,6.65986221,2.61,Sell,37272755,1558001159,11890301648.744099,,-3.1824,1641,Technology Services
NI,NiSource Inc,29.19,0.72463768,0.21,Strong Buy,18079207,527732052.3300001,11833188277.356022,22.12696942,1.3464,7272,Utilities
CGNX,Cognex Corporation,67.92,1.82908546,1.22,Sell,3013016,204644046.72,11812372070.26129,42.7184466,1.5858,2257,Electronic Technology
HSIC,"Henry Schein, Inc.",85.75,-1.79798443,-1.57,Buy,3213701,275574860.75,11762566455.474451,19.59542297,4.4516,21600,Distribution Services
FBHS,"Fortune Brands Home & Security, Inc.",86.32,-1.88679245,-1.66,Sell,4736338,408840696.16,11716588402.778294,15.14905149,,,Producer Manufacturing
TDOC,"Teladoc Health, Inc.",72.49,2.47384789,1.75,Sell,29318664,2125309953.36,11622107103.811886,,-2.7672,5100,Health Services
DOCS,"Doximity, Inc.",60.67,2.70865075,1.6,Buy,6479728,393125097.76,11607020344.508259,96.40072981,0.6029,,Technology Services
WRK,Westrock Company,43.98,-4.88754325,-2.26,Sell,10439252,459118302.96,11576169874.54667,13.40355863,3.2683,49900,Process Industries
BSY,"Bentley Systems, Incorporated",40.73,5.84719335,2.25,Sell,3948586,160825907.78,11499943892.338423,119.58539604,0.3506,,Technology Services
XRAY,DENTSPLY SIRONA Inc.,52.48,-10.58101891,-6.21,Sell,17248805,905217286.4,11472496808.12362,28.41461502,1.9271,,Health Technology
S,"SentinelOne, Inc.",42.77,10.17516744,3.95,Sell,12237380,523392742.6,11415787161.73703,,-0.9036,850,Technology Services
QGEN,Qiagen N.V.,48.84,-2.51497006,-1.26,Sell,2091942,102170447.28,11155397663.937262,22.51142999,2.2504,,Health Technology
LNC,Lincoln National Corporation,64.65,-6.4805439,-4.48,Sell,8289733,535931238.4500001,11149196906.206648,8.39964395,7.4999,10848,Finance
TAP,Molson Coors Beverage Company,51.21,-3.23129252,-1.71,Buy,7005308,358741822.68,11134030660.05,10.90413448,4.6315,16300,Consumer Non-Durables
JNPR,"Juniper Networks, Inc.",34.21,-0.32051282,-0.11,Buy,9574726,327551376.46,11041569388.448309,43.47483244,0.7821,10191,Technology Services
AOS,A.O. Smith Corporation,69.4,0.0144113,0.01,Sell,3670487,254731797.8,10922710737.940868,22.04904199,3.0477,13700,Producer Manufacturing
TPR,"Tapestry, Inc.",41.35,1.44749755,0.59,Strong Buy,14825602,613038642.7,10915975125.287298,13.11946454,3.0335,16400,Retail Trade
BAH,Booz Allen Hamilton Holding Corporation,81.61,6.83335515,5.22,Neutral,5175901,422405280.61,10875160558.60742,19.67885859,4.2248,27200,Commercial Services
CDAY,Ceridian HCM Holding Inc.,71.03,-1.14126653,-0.82,Sell,4424309,314258668.27,10796206438.024279,,-0.5036,7462,Technology Services
OLPX,"Olaplex Holdings, Inc.",16.65,-4.52981651,-0.79,Sell,10215207,170083196.54999998,10791275438.82353,56.50464618,0.2852,,Consumer Non-Durables
RPM,RPM International Inc.,83.06,-2.94461323,-2.52,Sell,1948283,161824385.98000002,10770866267.512283,23.3369466,3.515,15490,Process Industries
CIEN,Ciena Corporation,70.18,2.15429403,1.48,Buy,4222081,296305644.58000004,10738289019.773552,21.08924542,3.2216,7241,Electronic Technology
WES,"Western Midstream Partners, LP",26.41,7.83993467,1.92,Strong Buy,5875331,155167491.71,10657662553.806055,11.93941058,2.1864,1127,Energy Minerals
RYAN,"Ryan Specialty Group Holdings, Inc.",41.06,2.93306593,1.17,Strong Buy,1153947,47381063.82,10637248958.664455,,,,Finance
BRKR,Bruker Corporation,70.1,-1.51728013,-1.08,Sell,2719068,190606666.8,10631032017.67729,38.41826605,1.8299,7765,Health Technology
AAL,"American Airlines Group, Inc.",16.37,-6.24284078,-1.09,Strong Sell,145583971,2383209605.27,10626751355.53407,,-3.1147,123400,Transportation
LUMN,"Lumen Technologies, Inc.",10.34,2.47770069,0.25,Sell,50438984,521539094.56,10581669178.12476,5.46493942,1.9213,,Communications
WBS,Webster Financial Corporation,58.8,-1.85277917,-1.11,Buy,6241898,367023602.4,10559906748.95613,12.63717615,4.4309,3245,Finance
H,Hyatt Hotels Corporation,95.58,-3.42528039,-3.39,Buy,3466956,331371654.48,10512609597.757338,,-2.173,44000,Consumer Services
MMP,Magellan Midstream Partners L.P. Limited Partnership,49.03,4.80974776,2.25,Strong Buy,3295764,161591308.92000002,10413641382.251022,10.94970567,4.4724,1715,Industrial Services
TOST,"Toast, Inc.",20.5,1.1846002,0.24,Sell,13415245,275012522.5,10396992572.128637,,-0.9635,,Technology Services
ZION,Zions Bancorporation N.A.,68.38,-3.67657417,-2.61,Buy,6891728,471256360.64,10368117889.59963,9.58453251,6.7891,9685,Finance
FND,"Floor & Decor Holdings, Inc.",97.77,-1.08255767,-1.07,Sell,3461268,338408172.36,10323687503.20135,35.98878193,2.707,10566,Retail Trade
ZNGA,Zynga Inc.,9.12,-0.65359477,-0.06,Buy,92891126,847167069.1199999,10310375976.799997,,-0.0934,2952,Technology Services
WYNN,"Wynn Resorts, Limited",88.63,0.97983366,0.86,Sell,13778919,1221225590.97,10250759418.62249,,-6.6716,26950,Consumer Services
CPRI,Capri Holdings Limited,69.18,0.30448021,0.21,Buy,12948213,895757375.34,10212025268.56266,18.39796286,3.704,13800,Retail Trade
MRVI,"Maravai LifeSciences Holdings, Inc.",39.61,6.73672864,2.5,Buy,9180020,363620592.2,10207445971.10905,25.53756477,1.5609,,Commercial Services
TTC,Toro Company (The),96.78,3.01224055,2.83,Sell,2088213,202097254.14,10153058149.468857,25.02319417,3.8127,10982,Producer Manufacturing
NWL,Newell Brands Inc.,23.68,-1.66112957,-0.4,Buy,10674445,252770857.6,10075840369.644075,17.11570124,1.3448,32000,Producer Manufacturing
DOX,Amdocs Limited,80.45,1.9128452,1.51,Buy,1807138,145384252.1,10025823995.756475,19.20570365,4.1097,,Technology Services
ACM,AECOM,70.86,-4.69401479,-3.49,Neutral,3350432,237411611.52,10015550533.348839,48.97700907,1.4481,51000,Industrial Services
OGN,Organon & Co.,39.36,4.76443971,1.79,Strong Buy,9956147,391873945.92,9979729076.988787,7.038575,5.3288,,Health Technology
SCI,Service Corporation International,61.77,1.27889818,0.78,Neutral,3545682,219016777.14,9976326468.273716,12.86331667,4.7924,24658,Consumer Services
VST,Vistra Corp.,22.22,1.46118721,0.32,Buy,17349418,385504067.96,9972424698.632923,,-2.5787,5060,Utilities
CLVT,Clarivate Plc,14.46,-7.83938815,-1.23,Strong Sell,26150269,378132889.74,9929494137.052338,,-0.6388,8690,Commercial Services
HOOD,"Robinhood Markets, Inc.",11.49,-1.03359173,-0.12,Sell,41530336,477183560.64,9926356659.42311,,-4.3187,3800,Technology Services
ASAN,"Asana, Inc.",53.08,-1.88539741,-1.02,Sell,11297976,599696566.0799999,9895673575.740902,,-1.5303,1080,Technology Services
WAL,Western Alliance Bancorporation,92.45,-1.96182397,-1.85,Sell,3392644,313649937.8,9891904610.06696,10.25682461,8.7162,3139,Finance
DLO,DLocal Limited,32.08,4.56323338,1.4,Sell,2230434,71552322.72,9846544958.122274,,,310,Technology Services
SEE,Sealed Air Corporation,66.24,-3.2427695,-2.22,Buy,3767503,249559398.71999997,9813994788.081705,20.47080688,3.2626,16500,Process Industries
CFLT,"Confluent, Inc.",43.54,3.88928657,1.63,Sell,7062153,307486141.62,9779603852.308687,,-1.2986,1981,Technology Services
BWA,BorgWarner Inc.,40.62,-3.62989324,-1.53,Strong Sell,8961445,364013895.9,9747641411.525625,17.32013025,2.2514,49300,Producer Manufacturing
THC,Tenet Healthcare Corporation,89.89,4.87691051,4.18,Buy,4662929,419150687.81,9655687434.373737,10.47843305,8.5446,101100,Health Services
PSXP,Phillips 66 Partners LP,42.11,-0.47270149,-0.2,Buy,2007249,84525255.39,9615402671.434307,13.78084764,2.9824,,Industrial Services
SOFI,"SoFi Technologies, Inc.",11.58,8.52858482,0.91,Sell,319638565,3701414582.7,9595090017.69107,,-1.6851,2182,Finance
AMC,"AMC Entertainment Holdings, Inc.",18.53,4.92638732,0.87,Sell,121785242,2256680534.26,9523692620.62882,,-7.1633,,Consumer Services
DKNG,DraftKings Inc.,23.19,4.45945946,0.99,Sell,93636973,2171441403.87,9477063457.378826,,-3.7819,3400,Technology Services
PNR,Pentair plc.,57.4,-1.6449623,-0.96,Sell,3445357,197763491.8,9476673939.81085,16.97513101,3.3358,11250,Producer Manufacturing
IVZ,Invesco Ltd,20.54,-5.73657641,-1.25,Sell,19429190,399075562.6,9463817096.819887,6.58910841,3.0097,8513,Finance
TREX,"Trex Company, Inc.",82.13,-9.11807016,-8.24,Sell,5073401,416678424.13,9454569143.630907,46.09968398,1.8084,1924,Non-Energy Minerals
TPG,TPG Inc.,31.4,1.68393782,0.52,,1448666,45488112.4,9434579318.141413,,,,Finance
ARMK,Aramark,36.63,-2.50199627,-0.94,Buy,4253410,155802408.3,9394284949.814463,286.58634538,0.1275,248300,Consumer Services
EQT,EQT Corporation,24.88,9.31458699,2.12,Strong Buy,39617047,985672129.36,9355458598.561834,,-4.2841,693,Energy Minerals
CHK,Chesapeake Energy Corporation,79.37,5.71390517,4.29,Strong Buy,5402407,428789043.59,9294690332.763088,1.27526561,62.1596,1300,Energy Minerals
NRG,"NRG Energy, Inc.",37.73,-0.68439063,-0.26,Sell,9486039,357908251.46999997,9237762630.028734,4.09751503,8.9176,6635,Utilities
LW,"Lamb Weston Holdings, Inc.",63.5,-6.39740566,-4.34,Sell,3216467,204245654.5,9220428474.494118,48.32107936,1.3255,7800,Consumer Non-Durables
BKI,"Black Knight, Inc.",59.37,5.17271922,2.92,Sell,5359878,318215956.86,9219139553.825151,43.21589205,1.3411,6400,Technology Services
OC,Owens Corning Inc,92.65,-0.07549612,-0.07,Buy,3888956,360311773.4,9181708839.76209,9.36248716,9.6129,20000,Process Industries
ST,Sensata Technologies Holding plc,57.76,-2.00203597,-1.18,Sell,6303336,364080687.36,9105096286.969557,24.91232685,2.298,21300,Electronic Technology
GXO,"GXO Logistics, Inc.",79.16,-6.18630007,-5.22,Strong Sell,2639013,208904269.08,9080845333.24668,59.13713175,1.3374,120000,Transportation
KNX,Knight-Swift Transportation Holdings Inc.,54.28,-0.1104159,-0.06,Neutral,5211728,282892595.84000003,9020851540.156107,12.10955081,4.4742,27900,Transportation
GMED,"Globus Medical, Inc.",72.36,3.81635581,2.66,Buy,1630628,117992242.08,8971787627.776587,49.19511518,1.4833,2400,Health Technology
BJ,"BJ's Wholesale Club Holdings, Inc.",65.88,2.90534208,1.86,Buy,5725011,377163724.67999995,8957348978.915747,21.12314614,3.0602,32000,Retail Trade
PFGC,Performance Food Group Company,57.45,1.51970313,0.86,Buy,6002871,344864938.95,8893341041.802532,211.86696901,0.2685,23000,Distribution Services
PTON,"Peloton Interactive, Inc.",26.73,-5.17914154,-1.46,Sell,28968808,774336237.84,8863673248.254526,,-3.7114,8662,Consumer Services
MAT,"Mattel, Inc.",25.23,-0.78647267,-0.2,Buy,10474028,264259726.44,8839109427.66694,9.67614378,2.5661,,Consumer Durables
HCP,"HashiCorp, Inc.",49.3,-3.14341847,-1.6,Strong Sell,2428696,119734712.8,8819551610.0551,,-0.3875,,Technology Services
PBCT,People's,20.54,-2.97590931,-0.63,Buy,19434502,399184671.08,8789477213.337107,14.00057645,1.4069,,Finance
NBIX,"Neurocrine Biosciences, Inc.",91.86,3.37609723,3,Buy,2191053,201270128.58,8748992839.516813,100.62417871,0.9486,900,Health Technology
